Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	2. Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	Fingierter Brieftitel	Absenderort	Gaz-ID AO	Wann der Brief verfasst wurde	Umfang des Briefes	Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Empfängerort	ga-ID EO	Briefzusammenhang
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1847-08-23	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1847-08-19	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1847-08-13	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1847-08-05	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1847-07-29	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1847-07-22	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1844-11-28	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1844-11-18	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1844-11-01	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1844-10-18	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1844-09-29	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1844-09-18	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Neapel		1853-07-02	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Aquila		1853-06-18	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1852-08-24	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1852-08-19	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1852-08-12	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1852-08-05	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1852-08-04	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1852-07-31	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1852-07-27	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1852-07-22	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen und Leopold Schmidt.	Rom		1851-09-05	4 Seiten.	Henzen, Wilhelm,	118710605	Schmidt, Leopold						Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen und J. Kühtmann & Co.	Rom		1851-07-30	4 Seiten.	Henzen, Wilhelm,	118710605	Kühtmann, J.						Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1851-07-19	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen und Theodor Mommsen.	Rom		1851-05-21	4 Seiten.	Henzen, Wilhelm,	118710605	Mommsen, Theodor,						Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1851-05-21	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-09-24	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-09-23	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-09-21	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-09-11	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-09-09	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Oranienbaum		1856-10-08/1856-10-24	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Oranienbaum		1856-09-23	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Bonn		1856-07-11	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Bonn		1855-12-02	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Bonn		1855-06-19	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Oranienbaum		1855-04-03	2 Blätter, 6 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Bonn		1854-12-16	2 Blätter, 8 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Oranienbaum		1854-08-19	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Wörlitz		1854-07-29	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Wörlitz		1854-04-29	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Wörlitz		1854-01-24	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	München		1853-11-03	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Florenz		1853-10-16	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Capua		1853-09-01	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Neapel		1853-08-26	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Neapel		1853-08-20	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Neapel		1853-07-26	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Neapel		1853-07-18	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Neapel		1853-07-12	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Neapel		1853-07-05	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Ohne Ort		o.D.	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Ohne Ort		o.D.	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Albano		1858-07-18	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Albano		1857-09-17	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Albano		1857-09-09	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Albano		1857-08-30	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Albano		1857-08-21	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Ohne Ort		1857-08-15	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Ohne Ort		o.D.	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1857-07-27	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1857-07-25	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1857-07-22	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1857-07-18	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1857-07-14	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Florenz		1857-01-17	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Neuwied		1856-12-23	2 Blätter, 6 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Bonn		1856-11-19	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Bonn		1856-11-10	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Bonn		1856-11-03	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-08-10	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-08-17	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-08-24	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-08-31	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-09-03	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-09-07	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-09-20	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-09-27	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Perugia		1858-10-04	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Orvieto		1858-10-11	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Toscanella		1858-10-20	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Ohne Ort		o.D.	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Ohne Ort		1859-07-21	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
